Entity,Code,Date,residential
Nepal,NPL,2020-09-10,16.714
Nepal,NPL,2020-09-11,15.857
Nepal,NPL,2020-09-12,15
Nepal,NPL,2020-09-13,14.143
Nepal,NPL,2020-09-14,13.429
Nepal,NPL,2020-09-15,12.857
Nepal,NPL,2020-09-16,12.429
Nepal,NPL,2020-09-17,12.143
Nepal,NPL,2020-09-18,12
Nepal,NPL,2020-09-19,12
Nepal,NPL,2020-09-20,11.857
Nepal,NPL,2020-09-21,11.714
Nepal,NPL,2020-09-22,11.429
Nepal,NPL,2020-09-23,11.714
Nepal,NPL,2020-09-24,12.286
Nepal,NPL,2020-09-25,12.286
Nepal,NPL,2020-09-26,12.429
Nepal,NPL,2020-09-27,12.429
Nepal,NPL,2020-09-28,12.429
Nepal,NPL,2020-09-29,12.429
Nepal,NPL,2020-09-30,11.714
Nepal,NPL,2020-10-01,10.714
Nepal,NPL,2020-10-02,10.143
Nepal,NPL,2020-10-03,9.571
Nepal,NPL,2020-10-04,9.286
Nepal,NPL,2020-10-05,9
Nepal,NPL,2020-10-06,8.571
Nepal,NPL,2020-10-07,8.429
Nepal,NPL,2020-10-08,8.571
Nepal,NPL,2020-10-09,8.857
Nepal,NPL,2020-10-10,9.143
Nepal,NPL,2020-10-11,9.429
Nepal,NPL,2020-10-12,9.714
Nepal,NPL,2020-10-13,10.143
Nepal,NPL,2020-10-14,10.429
Nepal,NPL,2020-10-15,10.571
Nepal,NPL,2020-10-16,10.571
Nepal,NPL,2020-10-17,10.571
Nepal,NPL,2020-10-18,10.571
Nepal,NPL,2020-10-19,10.571
Nepal,NPL,2020-10-20,10.429
Nepal,NPL,2020-10-21,10.286
Nepal,NPL,2020-10-22,9.857
Nepal,NPL,2020-10-23,9.857
Nepal,NPL,2020-10-24,9.714
Nepal,NPL,2020-10-25,10.286
Nepal,NPL,2020-10-26,9.857
Nepal,NPL,2020-10-27,9.714
Nepal,NPL,2020-10-28,9.429
Nepal,NPL,2020-10-29,9.571
Nepal,NPL,2020-10-30,9.429
Nepal,NPL,2020-10-31,9.429
Nepal,NPL,2020-11-01,8.714
Nepal,NPL,2020-11-02,9
Nepal,NPL,2020-11-03,9.143
Nepal,NPL,2020-11-04,9.571
Nepal,NPL,2020-11-05,9.857
Nepal,NPL,2020-11-06,10
Nepal,NPL,2020-11-07,10.143
Nepal,NPL,2020-11-08,10.143
Nepal,NPL,2020-11-09,10.143
Nepal,NPL,2020-11-10,10.143
Nepal,NPL,2020-11-11,10
Nepal,NPL,2020-11-12,9.714
Nepal,NPL,2020-11-13,9.286
Nepal,NPL,2020-11-14,9.143
Nepal,NPL,2020-11-15,9.571
Nepal,NPL,2020-11-16,9.429
Nepal,NPL,2020-11-17,9.286
Nepal,NPL,2020-11-18,8.857
Nepal,NPL,2020-11-19,8.714
Nepal,NPL,2020-11-20,8.857
Nepal,NPL,2020-11-21,8.571
Nepal,NPL,2020-11-22,7.857
Nepal,NPL,2020-11-23,7.857
Nepal,NPL,2020-11-24,7.714
Netherlands,NLD,2020-02-17,1
Netherlands,NLD,2020-02-18,1
Netherlands,NLD,2020-02-19,1
Netherlands,NLD,2020-02-20,1
Netherlands,NLD,2020-02-21,0.857
Netherlands,NLD,2020-02-22,0.857
Netherlands,NLD,2020-02-23,0.571
Netherlands,NLD,2020-02-24,0.857
Netherlands,NLD,2020-02-25,1
Netherlands,NLD,2020-02-26,1.143
Netherlands,NLD,2020-02-27,1.429
Netherlands,NLD,2020-02-28,1.714
Netherlands,NLD,2020-02-29,1.857
Netherlands,NLD,2020-03-01,1.857
Netherlands,NLD,2020-03-02,1.571
Netherlands,NLD,2020-03-03,1.286
Netherlands,NLD,2020-03-04,1
Netherlands,NLD,2020-03-05,0.714
Netherlands,NLD,2020-03-06,0.571
Netherlands,NLD,2020-03-07,0.429
Netherlands,NLD,2020-03-08,0.571
Netherlands,NLD,2020-03-09,0.571
Netherlands,NLD,2020-03-10,0.857
Netherlands,NLD,2020-03-11,1.143
Netherlands,NLD,2020-03-12,1.571
Netherlands,NLD,2020-03-13,2.286
Netherlands,NLD,2020-03-14,3.143
Netherlands,NLD,2020-03-15,3.714
Netherlands,NLD,2020-03-16,5.571
Netherlands,NLD,2020-03-17,7.571
Netherlands,NLD,2020-03-18,9.571
Netherlands,NLD,2020-03-19,11.714
Netherlands,NLD,2020-03-20,13.571
Netherlands,NLD,2020-03-21,14.429
Netherlands,NLD,2020-03-22,15.143
Netherlands,NLD,2020-03-23,15.714
Netherlands,NLD,2020-03-24,16.286
Netherlands,NLD,2020-03-25,16.571
Netherlands,NLD,2020-03-26,16.857
Netherlands,NLD,2020-03-27,17
Netherlands,NLD,2020-03-28,17.143
Netherlands,NLD,2020-03-29,17.286
Netherlands,NLD,2020-03-30,17.429
Netherlands,NLD,2020-03-31,17.286
Netherlands,NLD,2020-04-01,17.286
Netherlands,NLD,2020-04-02,17.286
Netherlands,NLD,2020-04-03,17.286
Netherlands,NLD,2020-04-04,17.286
Netherlands,NLD,2020-04-05,16.857
Netherlands,NLD,2020-04-06,16.714
Netherlands,NLD,2020-04-07,16.571
Netherlands,NLD,2020-04-08,16.286
Netherlands,NLD,2020-04-09,15.857
Netherlands,NLD,2020-04-10,15.714
Netherlands,NLD,2020-04-11,15.429
Netherlands,NLD,2020-04-12,15.429
Netherlands,NLD,2020-04-13,16.714
Netherlands,NLD,2020-04-14,16.714
Netherlands,NLD,2020-04-15,16.714
Netherlands,NLD,2020-04-16,16.714
Netherlands,NLD,2020-04-17,16.429
Netherlands,NLD,2020-04-18,16.571
Netherlands,NLD,2020-04-19,16.571
Netherlands,NLD,2020-04-20,15.143
Netherlands,NLD,2020-04-21,15
Netherlands,NLD,2020-04-22,14.857
Netherlands,NLD,2020-04-23,14.571
Netherlands,NLD,2020-04-24,14.429
Netherlands,NLD,2020-04-25,14.143
Netherlands,NLD,2020-04-26,14
Netherlands,NLD,2020-04-27,14.714
Netherlands,NLD,2020-04-28,14.571
Netherlands,NLD,2020-04-29,14.571
Netherlands,NLD,2020-04-30,14.714
Netherlands,NLD,2020-05-01,14.857
Netherlands,NLD,2020-05-02,15
Netherlands,NLD,2020-05-03,15
Netherlands,NLD,2020-05-04,14.143
Netherlands,NLD,2020-05-05,14.857
Netherlands,NLD,2020-05-06,14.571
Netherlands,NLD,2020-05-07,14.286
Netherlands,NLD,2020-05-08,13.714
Netherlands,NLD,2020-05-09,13
Netherlands,NLD,2020-05-10,12.714
Netherlands,NLD,2020-05-11,12.571
Netherlands,NLD,2020-05-12,11.714
Netherlands,NLD,2020-05-13,11.714
Netherlands,NLD,2020-05-14,11.571
Netherlands,NLD,2020-05-15,11.571
Netherlands,NLD,2020-05-16,11.857
Netherlands,NLD,2020-05-17,11.857
Netherlands,NLD,2020-05-18,11.571
Netherlands,NLD,2020-05-19,11.286
Netherlands,NLD,2020-05-20,10.714
Netherlands,NLD,2020-05-21,11.429
Netherlands,NLD,2020-05-22,11.857
Netherlands,NLD,2020-05-23,11.714
Netherlands,NLD,2020-05-24,11.857
Netherlands,NLD,2020-05-25,11.714
Netherlands,NLD,2020-05-26,11.429
Netherlands,NLD,2020-05-27,11.571
Netherlands,NLD,2020-05-28,10.571
Netherlands,NLD,2020-05-29,9.714
Netherlands,NLD,2020-05-30,9.286
Netherlands,NLD,2020-05-31,8.714
Netherlands,NLD,2020-06-01,9.286
Netherlands,NLD,2020-06-02,9
Netherlands,NLD,2020-06-03,8.857
Netherlands,NLD,2020-06-04,8.857
Netherlands,NLD,2020-06-05,9
Netherlands,NLD,2020-06-06,9.286
Netherlands,NLD,2020-06-07,9.714
Netherlands,NLD,2020-06-08,9
Netherlands,NLD,2020-06-09,9.143
Netherlands,NLD,2020-06-10,9.143
Netherlands,NLD,2020-06-11,9
Netherlands,NLD,2020-06-12,8.571
Netherlands,NLD,2020-06-13,8.143
Netherlands,NLD,2020-06-14,7.857
Netherlands,NLD,2020-06-15,7.571
Netherlands,NLD,2020-06-16,7.571
Netherlands,NLD,2020-06-17,7.429
Netherlands,NLD,2020-06-18,7.286
Netherlands,NLD,2020-06-19,7.143
Netherlands,NLD,2020-06-20,7
Netherlands,NLD,2020-06-21,6.571
Netherlands,NLD,2020-06-22,6.429
Netherlands,NLD,2020-06-23,6.143
Netherlands,NLD,2020-06-24,5.857
Netherlands,NLD,2020-06-25,5.571
Netherlands,NLD,2020-06-26,5.429
Netherlands,NLD,2020-06-27,5.571
Netherlands,NLD,2020-06-28,5.714
Netherlands,NLD,2020-06-29,5.857
Netherlands,NLD,2020-06-30,6
Netherlands,NLD,2020-07-01,6.143
Netherlands,NLD,2020-07-02,6.143
Netherlands,NLD,2020-07-03,6.143
Netherlands,NLD,2020-07-04,6.286
Netherlands,NLD,2020-07-05,6.429
Netherlands,NLD,2020-07-06,6.286
Netherlands,NLD,2020-07-07,6.143
Netherlands,NLD,2020-07-08,6.143
Netherlands,NLD,2020-07-09,6.286
Netherlands,NLD,2020-07-10,6.286
Netherlands,NLD,2020-07-11,5.857
Netherlands,NLD,2020-07-12,5.429
Netherlands,NLD,2020-07-13,5.143
Netherlands,NLD,2020-07-14,5.143
Netherlands,NLD,2020-07-15,5
Netherlands,NLD,2020-07-16,4.857
Netherlands,NLD,2020-07-17,4.714
Netherlands,NLD,2020-07-18,4.429
Netherlands,NLD,2020-07-19,4.429
Netherlands,NLD,2020-07-20,4.571
Netherlands,NLD,2020-07-21,4.429
Netherlands,NLD,2020-07-22,4.429
Netherlands,NLD,2020-07-23,4.286
Netherlands,NLD,2020-07-24,4.429
Netherlands,NLD,2020-07-25,4.857
Netherlands,NLD,2020-07-26,4.857
Netherlands,NLD,2020-07-27,5.143
Netherlands,NLD,2020-07-28,5.429
Netherlands,NLD,2020-07-29,5.571
Netherlands,NLD,2020-07-30,5.571
Netherlands,NLD,2020-07-31,5.429
Netherlands,NLD,2020-08-01,5.143
Netherlands,NLD,2020-08-02,5.143
Netherlands,NLD,2020-08-03,5.143
Netherlands,NLD,2020-08-04,5
Netherlands,NLD,2020-08-05,4.857
Netherlands,NLD,2020-08-06,5
Netherlands,NLD,2020-08-07,5.143
Netherlands,NLD,2020-08-08,5.286
Netherlands,NLD,2020-08-09,5.286
Netherlands,NLD,2020-08-10,5.143
Netherlands,NLD,2020-08-11,5.286
Netherlands,NLD,2020-08-12,5.429
Netherlands,NLD,2020-08-13,5.714
Netherlands,NLD,2020-08-14,5.857
Netherlands,NLD,2020-08-15,5.857
Netherlands,NLD,2020-08-16,6
Netherlands,NLD,2020-08-17,6
Netherlands,NLD,2020-08-18,5.857
Netherlands,NLD,2020-08-19,5.714
Netherlands,NLD,2020-08-20,5.286
Netherlands,NLD,2020-08-21,5
Netherlands,NLD,2020-08-22,5.143
Netherlands,NLD,2020-08-23,5.286
Netherlands,NLD,2020-08-24,5.143
Netherlands,NLD,2020-08-25,5.143
Netherlands,NLD,2020-08-26,5.429
Netherlands,NLD,2020-08-27,5.286
Netherlands,NLD,2020-08-28,5.429
Netherlands,NLD,2020-08-29,5.429
Netherlands,NLD,2020-08-30,5.571
Netherlands,NLD,2020-08-31,5.429
Netherlands,NLD,2020-09-01,5.143
Netherlands,NLD,2020-09-02,4.571
Netherlands,NLD,2020-09-03,4.714
Netherlands,NLD,2020-09-04,4.429
Netherlands,NLD,2020-09-05,4.286
Netherlands,NLD,2020-09-06,4
Netherlands,NLD,2020-09-07,3.857
Netherlands,NLD,2020-09-08,3.857
Netherlands,NLD,2020-09-09,4
Netherlands,NLD,2020-09-10,3.714
Netherlands,NLD,2020-09-11,3.571
Netherlands,NLD,2020-09-12,3.571
Netherlands,NLD,2020-09-13,3.429
Netherlands,NLD,2020-09-14,3.286
Netherlands,NLD,2020-09-15,3.143
Netherlands,NLD,2020-09-16,3
Netherlands,NLD,2020-09-17,3
Netherlands,NLD,2020-09-18,3
Netherlands,NLD,2020-09-19,2.857
Netherlands,NLD,2020-09-20,2.857
Netherlands,NLD,2020-09-21,3
Netherlands,NLD,2020-09-22,3
Netherlands,NLD,2020-09-23,3.286
Netherlands,NLD,2020-09-24,3.571
Netherlands,NLD,2020-09-25,4
Netherlands,NLD,2020-09-26,4.286
Netherlands,NLD,2020-09-27,4.714
Netherlands,NLD,2020-09-28,5
Netherlands,NLD,2020-09-29,5.429
Netherlands,NLD,2020-09-30,5.571
Netherlands,NLD,2020-10-01,6
Netherlands,NLD,2020-10-02,6.143
Netherlands,NLD,2020-10-03,6.714
Netherlands,NLD,2020-10-04,7
Netherlands,NLD,2020-10-05,7.286
Netherlands,NLD,2020-10-06,7.571
Netherlands,NLD,2020-10-07,7.714
Netherlands,NLD,2020-10-08,7.857
Netherlands,NLD,2020-10-09,8
Netherlands,NLD,2020-10-10,8
Netherlands,NLD,2020-10-11,8
Netherlands,NLD,2020-10-12,8
Netherlands,NLD,2020-10-13,8
Netherlands,NLD,2020-10-14,8.143
Netherlands,NLD,2020-10-15,8.286
Netherlands,NLD,2020-10-16,8.571
Netherlands,NLD,2020-10-17,8.714
Netherlands,NLD,2020-10-18,8.857
Netherlands,NLD,2020-10-19,9.143
Netherlands,NLD,2020-10-20,9.429
Netherlands,NLD,2020-10-21,9.714
Netherlands,NLD,2020-10-22,9.714
Netherlands,NLD,2020-10-23,9.714
Netherlands,NLD,2020-10-24,9.714
Netherlands,NLD,2020-10-25,9.857
Netherlands,NLD,2020-10-26,9.714
Netherlands,NLD,2020-10-27,9.571
Netherlands,NLD,2020-10-28,9.429
Netherlands,NLD,2020-10-29,9.429
Netherlands,NLD,2020-10-30,9.429
Netherlands,NLD,2020-10-31,9.429
Netherlands,NLD,2020-11-01,9.429
Netherlands,NLD,2020-11-02,9.571
Netherlands,NLD,2020-11-03,9.571
Netherlands,NLD,2020-11-04,9.571
Netherlands,NLD,2020-11-05,9.571
Netherlands,NLD,2020-11-06,9.714
Netherlands,NLD,2020-11-07,9.714
Netherlands,NLD,2020-11-08,9.571
Netherlands,NLD,2020-11-09,9.571
Netherlands,NLD,2020-11-10,9.571
Netherlands,NLD,2020-11-11,9.571
Netherlands,NLD,2020-11-12,9.571
Netherlands,NLD,2020-11-13,9.571
Netherlands,NLD,2020-11-14,9.714
Netherlands,NLD,2020-11-15,10
Netherlands,NLD,2020-11-16,10
Netherlands,NLD,2020-11-17,10
Netherlands,NLD,2020-11-18,9.857
Netherlands,NLD,2020-11-19,9.857
Netherlands,NLD,2020-11-20,9.714
Netherlands,NLD,2020-11-21,9.571
Netherlands,NLD,2020-11-22,9.286
Netherlands,NLD,2020-11-23,9.143
Netherlands,NLD,2020-11-24,9
New Zealand,NZL,2020-02-17,-0.667
New Zealand,NZL,2020-02-18,-0.75
New Zealand,NZL,2020-02-19,-1
New Zealand,NZL,2020-02-20,-1.167
New Zealand,NZL,2020-02-21,-1.286
New Zealand,NZL,2020-02-22,-1
New Zealand,NZL,2020-02-23,-1
New Zealand,NZL,2020-02-24,-1
New Zealand,NZL,2020-02-25,-1
New Zealand,NZL,2020-02-26,-1
New Zealand,NZL,2020-02-27,-1
New Zealand,NZL,2020-02-28,-1
New Zealand,NZL,2020-02-29,-1.286
New Zealand,NZL,2020-03-01,-1.286
New Zealand,NZL,2020-03-02,-1.143
New Zealand,NZL,2020-03-03,-1.143
New Zealand,NZL,2020-03-04,-1
New Zealand,NZL,2020-03-05,-0.857
New Zealand,NZL,2020-03-06,-0.714
New Zealand,NZL,2020-03-07,-0.571
New Zealand,NZL,2020-03-08,-0.571
New Zealand,NZL,2020-03-09,-0.571
New Zealand,NZL,2020-03-10,-0.429
New Zealand,NZL,2020-03-11,-0.429
New Zealand,NZL,2020-03-12,-0.429
New Zealand,NZL,2020-03-13,-0.429
New Zealand,NZL,2020-03-14,-0.429
New Zealand,NZL,2020-03-15,-0.429
New Zealand,NZL,2020-03-16,-0.286
New Zealand,NZL,2020-03-17,-0.143
New Zealand,NZL,2020-03-18,0.286
New Zealand,NZL,2020-03-19,0.857
New Zealand,NZL,2020-03-20,1.714
New Zealand,NZL,2020-03-21,2.714
New Zealand,NZL,2020-03-22,3.714
New Zealand,NZL,2020-03-23,4.714
New Zealand,NZL,2020-03-24,6.857
New Zealand,NZL,2020-03-25,9.429
New Zealand,NZL,2020-03-26,14
New Zealand,NZL,2020-03-27,18.714
New Zealand,NZL,2020-03-28,21.286
New Zealand,NZL,2020-03-29,23.286
New Zealand,NZL,2020-03-30,26.714
New Zealand,NZL,2020-03-31,29.143
New Zealand,NZL,2020-04-01,31.143
New Zealand,NZL,2020-04-02,31
New Zealand,NZL,2020-04-03,30.857
New Zealand,NZL,2020-04-04,30.714
New Zealand,NZL,2020-04-05,30.571
New Zealand,NZL,2020-04-06,30.571
New Zealand,NZL,2020-04-07,30.571
New Zealand,NZL,2020-04-08,30.429
New Zealand,NZL,2020-04-09,30.286
New Zealand,NZL,2020-04-10,31
New Zealand,NZL,2020-04-11,30.857
New Zealand,NZL,2020-04-12,31
New Zealand,NZL,2020-04-13,31.571
New Zealand,NZL,2020-04-14,31.714
New Zealand,NZL,2020-04-15,31.857
New Zealand,NZL,2020-04-16,32
New Zealand,NZL,2020-04-17,31.286
New Zealand,NZL,2020-04-18,31.429
New Zealand,NZL,2020-04-19,31.286
New Zealand,NZL,2020-04-20,30.571
New Zealand,NZL,2020-04-21,30.429
New Zealand,NZL,2020-04-22,30.286
New Zealand,NZL,2020-04-23,30.143
New Zealand,NZL,2020-04-24,29.857
New Zealand,NZL,2020-04-25,29.714
New Zealand,NZL,2020-04-26,29.571
New Zealand,NZL,2020-04-27,30
New Zealand,NZL,2020-04-28,28.429
New Zealand,NZL,2020-04-29,25.714
New Zealand,NZL,2020-04-30,24.429
New Zealand,NZL,2020-05-01,23
New Zealand,NZL,2020-05-02,22.143
New Zealand,NZL,2020-05-03,21.857
New Zealand,NZL,2020-05-04,20.143
New Zealand,NZL,2020-05-05,20.429
New Zealand,NZL,2020-05-06,21.714
New Zealand,NZL,2020-05-07,21.571
New Zealand,NZL,2020-05-08,21.429
New Zealand,NZL,2020-05-09,21.143
New Zealand,NZL,2020-05-10,20.571
New Zealand,NZL,2020-05-11,20.429
New Zealand,NZL,2020-05-12,20.143
New Zealand,NZL,2020-05-13,19.857
New Zealand,NZL,2020-05-14,18.714
New Zealand,NZL,2020-05-15,17.571
New Zealand,NZL,2020-05-16,16.429
New Zealand,NZL,2020-05-17,15.571
New Zealand,NZL,2020-05-18,14
New Zealand,NZL,2020-05-19,12.429
New Zealand,NZL,2020-05-20,11
New Zealand,NZL,2020-05-21,10.429
New Zealand,NZL,2020-05-22,9.714
New Zealand,NZL,2020-05-23,9.571
New Zealand,NZL,2020-05-24,9.571
New Zealand,NZL,2020-05-25,9.714
New Zealand,NZL,2020-05-26,9.571
New Zealand,NZL,2020-05-27,9.429
New Zealand,NZL,2020-05-28,9.143
New Zealand,NZL,2020-05-29,8.857
New Zealand,NZL,2020-05-30,8.571
New Zealand,NZL,2020-05-31,8.143
New Zealand,NZL,2020-06-01,9.286
New Zealand,NZL,2020-06-02,9
New Zealand,NZL,2020-06-03,8.857
New Zealand,NZL,2020-06-04,8.857
New Zealand,NZL,2020-06-05,8.857
New Zealand,NZL,2020-06-06,9.143
New Zealand,NZL,2020-06-07,9.429
New Zealand,NZL,2020-06-08,7.857
New Zealand,NZL,2020-06-09,7.714
New Zealand,NZL,2020-06-10,7.429
New Zealand,NZL,2020-06-11,7.143
New Zealand,NZL,2020-06-12,6.857
New Zealand,NZL,2020-06-13,6.571
New Zealand,NZL,2020-06-14,6.286
New Zealand,NZL,2020-06-15,6
New Zealand,NZL,2020-06-16,5.857
New Zealand,NZL,2020-06-17,5.714
New Zealand,NZL,2020-06-18,5.857
New Zealand,NZL,2020-06-19,5.857
New Zealand,NZL,2020-06-20,5.857
New Zealand,NZL,2020-06-21,6
New Zealand,NZL,2020-06-22,6
New Zealand,NZL,2020-06-23,6
New Zealand,NZL,2020-06-24,6
New Zealand,NZL,2020-06-25,5.857
New Zealand,NZL,2020-06-26,5.857
New Zealand,NZL,2020-06-27,6
New Zealand,NZL,2020-06-28,6
New Zealand,NZL,2020-06-29,6.143
New Zealand,NZL,2020-06-30,6.143
New Zealand,NZL,2020-07-01,6.143
New Zealand,NZL,2020-07-02,6
New Zealand,NZL,2020-07-03,5.857
New Zealand,NZL,2020-07-04,5.571
New Zealand,NZL,2020-07-05,5.429
New Zealand,NZL,2020-07-06,5.571
New Zealand,NZL,2020-07-07,5.714
New Zealand,NZL,2020-07-08,6
New Zealand,NZL,2020-07-09,6.143
New Zealand,NZL,2020-07-10,6.286
New Zealand,NZL,2020-07-11,6.286
New Zealand,NZL,2020-07-12,6.143
New Zealand,NZL,2020-07-13,6
New Zealand,NZL,2020-07-14,5.857
New Zealand,NZL,2020-07-15,5.714
New Zealand,NZL,2020-07-16,5.714
New Zealand,NZL,2020-07-17,5.714
New Zealand,NZL,2020-07-18,5.714
New Zealand,NZL,2020-07-19,5.714
New Zealand,NZL,2020-07-20,5.429
New Zealand,NZL,2020-07-21,5.286
New Zealand,NZL,2020-07-22,5
New Zealand,NZL,2020-07-23,4.571
New Zealand,NZL,2020-07-24,4.143
New Zealand,NZL,2020-07-25,4
New Zealand,NZL,2020-07-26,3.857
New Zealand,NZL,2020-07-27,3.714
New Zealand,NZL,2020-07-28,3.571
New Zealand,NZL,2020-07-29,3.429
New Zealand,NZL,2020-07-30,3.286
New Zealand,NZL,2020-07-31,3.286
New Zealand,NZL,2020-08-01,3.429
New Zealand,NZL,2020-08-02,3.571
New Zealand,NZL,2020-08-03,3.571
New Zealand,NZL,2020-08-04,3.429
New Zealand,NZL,2020-08-05,3.286
New Zealand,NZL,2020-08-06,3.286
New Zealand,NZL,2020-08-07,3.286
New Zealand,NZL,2020-08-08,3.143
New Zealand,NZL,2020-08-09,3
New Zealand,NZL,2020-08-10,3
New Zealand,NZL,2020-08-11,3.143
New Zealand,NZL,2020-08-12,4.143
New Zealand,NZL,2020-08-13,5.571
New Zealand,NZL,2020-08-14,7
New Zealand,NZL,2020-08-15,8.143
New Zealand,NZL,2020-08-16,9.143
New Zealand,NZL,2020-08-17,10.286
New Zealand,NZL,2020-08-18,11.429
New Zealand,NZL,2020-08-19,12
New Zealand,NZL,2020-08-20,11.857
New Zealand,NZL,2020-08-21,11.857
New Zealand,NZL,2020-08-22,11.571
New Zealand,NZL,2020-08-23,11.571
New Zealand,NZL,2020-08-24,11.571
New Zealand,NZL,2020-08-25,11.571
New Zealand,NZL,2020-08-26,11.143
New Zealand,NZL,2020-08-27,11.143
New Zealand,NZL,2020-08-28,10.714
New Zealand,NZL,2020-08-29,10.571
New Zealand,NZL,2020-08-30,10.286
New Zealand,NZL,2020-08-31,9.429
New Zealand,NZL,2020-09-01,8.714
New Zealand,NZL,2020-09-02,8
New Zealand,NZL,2020-09-03,7
New Zealand,NZL,2020-09-04,6.143
New Zealand,NZL,2020-09-05,5.571
New Zealand,NZL,2020-09-06,5
New Zealand,NZL,2020-09-07,5
New Zealand,NZL,2020-09-08,4.714
New Zealand,NZL,2020-09-09,4.571
New Zealand,NZL,2020-09-10,4.571
New Zealand,NZL,2020-09-11,4.571
New Zealand,NZL,2020-09-12,4.429
New Zealand,NZL,2020-09-13,4.286
New Zealand,NZL,2020-09-14,4
New Zealand,NZL,2020-09-15,3.857
New Zealand,NZL,2020-09-16,3.714
New Zealand,NZL,2020-09-17,3.571
New Zealand,NZL,2020-09-18,3.571
New Zealand,NZL,2020-09-19,3.714
New Zealand,NZL,2020-09-20,3.714
New Zealand,NZL,2020-09-21,3.714
New Zealand,NZL,2020-09-22,3.714
New Zealand,NZL,2020-09-23,3.714
New Zealand,NZL,2020-09-24,3.714
New Zealand,NZL,2020-09-25,3.571
New Zealand,NZL,2020-09-26,3.429
New Zealand,NZL,2020-09-27,3.857
New Zealand,NZL,2020-09-28,4.286
New Zealand,NZL,2020-09-29,4.714
New Zealand,NZL,2020-09-30,4.857
New Zealand,NZL,2020-10-01,4.857
New Zealand,NZL,2020-10-02,5
New Zealand,NZL,2020-10-03,4.857
New Zealand,NZL,2020-10-04,4.286
New Zealand,NZL,2020-10-05,3.857
New Zealand,NZL,2020-10-06,3.429
New Zealand,NZL,2020-10-07,3.286
New Zealand,NZL,2020-10-08,3.286
New Zealand,NZL,2020-10-09,3.286
New Zealand,NZL,2020-10-10,3.286
New Zealand,NZL,2020-10-11,3.429
New Zealand,NZL,2020-10-12,3.429
New Zealand,NZL,2020-10-13,3.429
New Zealand,NZL,2020-10-14,3.143
New Zealand,NZL,2020-10-15,3
New Zealand,NZL,2020-10-16,2.571
New Zealand,NZL,2020-10-17,2.571
New Zealand,NZL,2020-10-18,2.571
New Zealand,NZL,2020-10-19,2.571
New Zealand,NZL,2020-10-20,2.429
New Zealand,NZL,2020-10-21,2.429
New Zealand,NZL,2020-10-22,2.143
New Zealand,NZL,2020-10-23,2.143
New Zealand,NZL,2020-10-24,1.857
New Zealand,NZL,2020-10-25,1.429
New Zealand,NZL,2020-10-26,2.857
New Zealand,NZL,2020-10-27,2.857
New Zealand,NZL,2020-10-28,2.857
New Zealand,NZL,2020-10-29,3
New Zealand,NZL,2020-10-30,3
New Zealand,NZL,2020-10-31,3.286
New Zealand,NZL,2020-11-01,3.714
New Zealand,NZL,2020-11-02,2.143
New Zealand,NZL,2020-11-03,2.143
New Zealand,NZL,2020-11-04,2.143
New Zealand,NZL,2020-11-05,2.429
New Zealand,NZL,2020-11-06,2.429
New Zealand,NZL,2020-11-07,2.571
New Zealand,NZL,2020-11-08,2.857
New Zealand,NZL,2020-11-09,3
New Zealand,NZL,2020-11-10,3.143
New Zealand,NZL,2020-11-11,3.143
New Zealand,NZL,2020-11-12,2.714
New Zealand,NZL,2020-11-13,3.143
New Zealand,NZL,2020-11-14,2.857
New Zealand,NZL,2020-11-15,2.429
New Zealand,NZL,2020-11-16,2.429
New Zealand,NZL,2020-11-17,2.286
New Zealand,NZL,2020-11-18,2.429
New Zealand,NZL,2020-11-19,2.571
New Zealand,NZL,2020-11-20,2.143
New Zealand,NZL,2020-11-21,2.286
New Zealand,NZL,2020-11-22,2.429
New Zealand,NZL,2020-11-23,2.286
New Zealand,NZL,2020-11-24,2.286
Nicaragua,NIC,2020-02-17,-0.667
Nicaragua,NIC,2020-02-18,-0.75
Nicaragua,NIC,2020-02-19,-0.8
Nicaragua,NIC,2020-02-20,-0.667
Nicaragua,NIC,2020-02-21,-0.714
Nicaragua,NIC,2020-02-22,-0.571
Nicaragua,NIC,2020-02-23,-0.429
Nicaragua,NIC,2020-02-24,-0.429
Nicaragua,NIC,2020-02-25,-0.286
Nicaragua,NIC,2020-02-26,-0.286
Nicaragua,NIC,2020-02-27,-0.286
Nicaragua,NIC,2020-02-28,-0.429
Nicaragua,NIC,2020-02-29,-0.429
Nicaragua,NIC,2020-03-01,-0.571
Nicaragua,NIC,2020-03-02,-0.571
Nicaragua,NIC,2020-03-03,-0.714
Nicaragua,NIC,2020-03-04,-0.714
Nicaragua,NIC,2020-03-05,-0.857
Nicaragua,NIC,2020-03-06,-0.857
Nicaragua,NIC,2020-03-07,-0.857
Nicaragua,NIC,2020-03-08,-0.714
Nicaragua,NIC,2020-03-09,-0.714
Nicaragua,NIC,2020-03-10,-0.714
Nicaragua,NIC,2020-03-11,-0.714
Nicaragua,NIC,2020-03-12,-0.571
Nicaragua,NIC,2020-03-13,-0.571
Nicaragua,NIC,2020-03-14,-0.714
Nicaragua,NIC,2020-03-15,-0.857
Nicaragua,NIC,2020-03-16,-0.857
Nicaragua,NIC,2020-03-17,-0.714
Nicaragua,NIC,2020-03-18,-0.571
Nicaragua,NIC,2020-03-19,0
Nicaragua,NIC,2020-03-20,1
Nicaragua,NIC,2020-03-21,2.429
